1734944,5fb09dd37b330a087e7e2140,1,3103022122209234001,"2022-12-22 09:18:38","2022-12-22 09:18:37"
1734945,5bdbdd216afd11394f531407,1,3103022122209054104,"2022-12-22 09:19:06","2022-12-22 09:19:06"
1734946,6268293c8e08aa1ef5686196,1,3103022122209621701,"2022-12-22 09:19:58","2022-12-22 09:19:58"
1734947,62c39a9ad852a70b2f2de14b,1,3103022122209893301,"2022-12-22 09:25:19","2022-12-22 09:25:18"
1734948,62cdab55e5fa5569cf721076,1,3103022122209554401,"2022-12-22 09:26:27","2022-12-22 09:26:26"
1734949,63a17dcfdfd3622e8b4cbe77,1,3503022122209450502,"2022-12-22 09:27:31","2022-12-22 09:27:31"
1734950,63481ce3633b8578d2c4f630,1,3103022122209373501,"2022-12-22 09:29:46","2022-12-22 09:29:04"
1734951,63a3ad560c2aab6e94fe4b62,1,3503022122209061701,"2022-12-22 09:30:40","2022-12-22 09:29:58"
1734952,61aac9b405f77a241b8716ce,1,3103022122209542801,"2022-12-22 09:31:16","2022-12-22 09:31:15"
1734953,5bfb43606afd110cad2a0863,1,3103022122209577101,"2022-12-22 09:31:41","2022-12-22 09:30:59"
1734954,63a264fae1e61f0d8380c46b,1,3503022122209341102,"2022-12-22 09:33:54","2022-12-22 09:33:12"
1734955,5cf34df1b3ca755cfe485313,1,3503022122209914001,"2022-12-22 09:35:31","2022-12-22 09:34:49"
1734956,61fea94e68fc6631568cf288,1,3103022122209048801,"2022-12-22 09:36:02","2022-12-22 09:36:01"
1734957,5f3cbdb66c8c3030dc4a85f0,1,3103022122209122001,"2022-12-22 09:36:57","2022-12-22 09:36:56"
1734958,5bdbbeb76afd1147e5483129,1,3103022122209933601,"2022-12-22 09:37:42","2022-12-22 09:37:00"
1734959,5c5289d2d1b1c46839577038,1,3503022122209432101,"2022-12-22 09:38:46","2022-12-22 09:38:46"
1734960,5c2494f8d1b1c45992654ee4,1,3103022122209629401,"2022-12-22 09:39:55","2022-12-22 09:39:55"
1734961,63a328d3e1e61f0d8380c8f3,1,4504022122209028701,"2022-12-22 09:40:07","2022-12-22 09:40:06"
1734962,6266109e4a61ed5132b42f01,1,3103022122209113603,"2022-12-22 09:41:51","2022-12-22 09:41:50"
1734963,62b7cd1d0a5eeb2e1f9bbf8b,1,3103022122209596601,"2022-12-22 09:42:47","2022-12-22 09:42:46"
1734964,5d63c65331aa990ee31ad2c3,1,3103022122209395601,"2022-12-22 09:42:57","2022-12-22 09:42:15"
1734965,5b1328a5838dad06b5615a87,1,3103022122209997001,"2022-12-22 09:43:28","2022-12-22 09:43:27"
1734966,6309a32d65e4a7672240e79e,1,3103022122209498301,"2022-12-22 09:43:43","2022-12-22 09:43:42"
1734967,62c387c540b462041b20886b,1,3103022122209405401,"2022-12-22 09:44:10","2022-12-22 09:44:10"
1734968,61526984897f3a096f95c30f,1,3103022122209004801,"2022-12-22 09:46:06","2022-12-22 09:46:05"
1734969,5cac05a2d1b1c4550d5a2230,1,3103022122209542401,"2022-12-22 09:46:19","2022-12-22 09:45:37"
1734970,63a26777e1e61f0d8380c478,1,3103022122209383001,"2022-12-22 09:46:26","2022-12-22 09:46:26"
1734971,6394827edfd3622e8b4b3028,1,3503022122209263501,"2022-12-22 09:47:03","2022-12-22 09:47:02"
1734972,62666786a305da1fb590b196,1,3103022122209226601,"2022-12-22 09:48:13","2022-12-22 09:48:13"
1734973,62df45646c3be474449cfc98,1,3103022122209732301,"2022-12-22 09:49:08","2022-12-22 09:49:07"
1734974,62694623a2b6602250823e43,1,3503022122209560901,"2022-12-22 09:49:35","2022-12-22 09:48:52"
1734975,5f5f0fa0eb1512179b83c933,1,3103022122209815101,"2022-12-22 09:49:47","2022-12-22 09:49:05"
1734976,604833575eac9a77720407c6,1,3103022122209050901,"2022-12-22 09:50:47","2022-12-22 09:50:47"
1734977,5c52567bd1b1c45119510bef,1,3103022122209507901,"2022-12-22 09:51:57","2022-12-22 09:51:57"
1734978,5fb64d28ccb3a170a15944a7,1,3103022122209470501,"2022-12-22 09:52:10","2022-12-22 09:49:56"
1734979,626604fc9793690abfd59e3b,1,3103022122209178501,"2022-12-22 09:52:19","2022-12-22 09:51:37"
1734980,63a3b7c70c2aab6e94fe4bc8,1,3503022122209925701,"2022-12-22 09:52:28","2022-12-22 09:51:46"
1734981,63132b917b3df77a1c111668,1,3103022122209962515,"2022-12-22 09:52:34","2022-12-22 09:52:33"
1734982,63a3b72a7a1c4170d79dc297,1,3103022122209505601,"2022-12-22 09:53:21","2022-12-22 09:51:55"
1734983,62676c5a8e08aa1ef5685b0d,1,3103022122209331301,"2022-12-22 09:53:42","2022-12-22 09:53:42"
1734984,5d63567166572f6f47222f10,1,3103022122209654101,"2022-12-22 09:53:59","2022-12-22 09:53:59"
1734985,634b69800e25460b21bb383e,1,3103022122209623202,"2022-12-22 09:54:10","2022-12-22 09:54:09"
1734986,5f7459252c86024865225ed1,1,3103022122209760601,"2022-12-22 09:54:32","2022-12-22 09:54:31"
1734987,63a3b14f585798261f1beebc,1,3103022122209204703,"2022-12-22 09:55:23","2022-12-22 09:54:41"
1734988,6335444d9aa0491ae37a1c16,1,3103022122209037401,"2022-12-22 09:55:26","2022-12-22 09:55:25"
1734989,639f1fab0c2aab6e94fe23b2,1,3503022122209133101,"2022-12-22 09:55:36","2022-12-22 09:55:36"
1734990,5bdab7b06afd111c24389ef6,1,3103022122209325901,"2022-12-22 09:56:22","2022-12-22 09:56:22"
1734991,6265fe8629cfad7217739b8b,1,3103022122209772301,"2022-12-22 09:56:24","2022-12-22 09:56:24"
1734992,61bfd6a61b7873076816a714,1,3103022122209977101,"2022-12-22 09:56:27","2022-12-22 09:56:26"
1734993,5c872baad1b1c45f5310815f,1,3103022122209591801,"2022-12-22 09:57:18","2022-12-22 09:57:18"
1734994,6265d958c69856358dcce1b2,1,3103022122209625601,"2022-12-22 09:57:22","2022-12-22 09:55:56"
1734995,622c554e3f79646f70679aa3,1,3103022122209391501,"2022-12-22 09:57:29","2022-12-22 09:57:28"
1734996,5b068c05bf132c6c30009846,1,3103022122209771701,"2022-12-22 09:57:50","2022-12-22 09:57:49"
1734997,5f1589989b61af336f0971ff,1,3103022122209396701,"2022-12-22 09:57:53","2022-12-22 09:57:53"
1734998,5baf79126afd113d50246188,1,3103022122209120901,"2022-12-22 09:57:57","2022-12-22 09:57:56"
1734999,60758dbe1029d760b55993a8,1,3103022122209901002,"2022-12-22 09:57:59","2022-12-22 09:57:58"
1735000,5bd6ec7c6afd114301798a23,1,3103022122209353401,"2022-12-22 09:58:06","2022-12-22 09:58:06"
1735001,62677b8da32d0016b613e70a,1,3103022122209491801,"2022-12-22 09:58:09","2022-12-22 09:58:08"
1735002,6265fff39292ba4f38f532bf,1,3103022122209735801,"2022-12-22 09:58:26","2022-12-22 09:57:44"
1735003,601b94b6dfb06758cd13f030,1,3103022122209514402,"2022-12-22 09:58:33","2022-12-22 09:58:32"
1735004,5d0f2e260931b16ca5217e04,1,3103022122209558801,"2022-12-22 09:58:33","2022-12-22 09:58:32"
1735005,60b8d9f17749ad13b704f8f1,1,3103022122209096001,"2022-12-22 09:58:54","2022-12-22 09:58:53"
1735006,5b12786bd82fc44ce8264071,1,3103022122209668801,"2022-12-22 09:59:05","2022-12-22 09:59:04"
1735007,5f77d1ae2c8602486522be7d,1,3103022122209373801,"2022-12-22 09:59:16","2022-12-22 09:57:50"
1735008,62660f5faeba7b21d9e904c2,1,3103022122209551601,"2022-12-22 09:59:21","2022-12-22 09:59:20"
1735009,63a058c30c2aab6e94fe3a14,1,3503022122209057201,"2022-12-22 09:59:22","2022-12-22 09:59:22"
1735010,5c32f847d1b1c47fe91e6e53,1,3503022122209124503,"2022-12-22 09:59:24","2022-12-22 09:59:24"
1735011,5f45b425426ade3833bf4a3f,1,3103022122209575401,"2022-12-22 09:59:25","2022-12-22 09:59:25"
1735012,5db6b146877e7f4e1b6846d2,1,3103022122210128401,"2022-12-22 10:00:13","2022-12-22 10:00:13"
1735013,626df222897d9a7e9b48e7c2,1,3103022122210490401,"2022-12-22 10:00:20","2022-12-22 10:00:20"
1735014,6124bad64b1daa44215a989d,1,3103022122210566801,"2022-12-22 10:00:24","2022-12-22 10:00:24"
1735015,5de35d133194fb079301074a,1,3103022122210253701,"2022-12-22 10:00:29","2022-12-22 10:00:28"
1735016,62663f31f8d7e5538f93faaf,1,3103022122210514401,"2022-12-22 10:00:29","2022-12-22 10:00:29"
1735017,5d3be10c8e49dd25df21f087,1,3103022122209066001,"2022-12-22 10:00:30","2022-12-22 09:59:48"
1735018,5fef10bafe10b21703a8e8f4,1,3103022122210444701,"2022-12-22 10:00:31","2022-12-22 10:00:31"
1735019,5c061e666afd11724c3f53c5,1,3103022122209817801,"2022-12-22 10:00:32","2022-12-22 10:00:32"
1735020,615bb583897f3a096f96878d,1,3103022122210685301,"2022-12-22 10:00:35","2022-12-22 10:00:35"
1735021,5bb00f666afd113d441176ba,1,3103022122210352701,"2022-12-22 10:00:36","2022-12-22 10:00:36"
1735022,606a926a1029d760b5595742,1,3103022122210769301,"2022-12-22 10:00:36","2022-12-22 10:00:36"
1735023,5c199a0c81a89937365b1589,1,3103022122210021401,"2022-12-22 10:00:38","2022-12-22 10:00:38"
1735024,5c965886d1b1c4791f604e49,1,3103022122210718401,"2022-12-22 10:00:41","2022-12-22 10:00:40"
1735025,5d301a6b81a8990b3925b45c,1,3103022122210187501,"2022-12-22 10:00:41","2022-12-22 10:00:41"
1735026,601f466f8a34312165a7570e,1,3103022122210963601,"2022-12-22 10:00:41","2022-12-22 10:00:41"
1735027,5b7bca2131aa990ba844d72f,1,3103022122209478701,"2022-12-22 10:00:44","2022-12-22 10:00:02"
1735028,5f09aa3dadd9f628273b3ec2,1,3103022122210472201,"2022-12-22 10:00:47","2022-12-22 10:00:47"
1735029,634b7cc09aa0491ae37b5cbd,1,3103022122210141501,"2022-12-22 10:00:47","2022-12-22 10:00:47"
1735030,626613c9aeba7b21d9e9073a,1,3103022122209430501,"2022-12-22 10:00:48","2022-12-22 10:00:05"
1735031,6318af6fc04ff5357fcd203e,1,3103022122210071301,"2022-12-22 10:00:48","2022-12-22 10:00:47"
1735032,5bdbc8436afd111cb23e3d91,1,3103022122210471502,"2022-12-22 10:00:53","2022-12-22 10:00:53"
1735033,5bb471bd6afd113d67725ca9,1,3103022122210076101,"2022-12-22 10:00:57","2022-12-22 10:00:56"
1735034,626910f1a2b66022508238bf,1,3103022122210232601,"2022-12-22 10:00:57","2022-12-22 10:00:57"
1735035,5f72f455472cff6fedd7db10,1,3503022122210377301,"2022-12-22 10:00:58","2022-12-22 10:00:57"
1735036,635f41fb1df68730f96ed96e,1,3103022122210230802,"2022-12-22 10:01:02","2022-12-22 10:01:02"
1735037,5da3fcbbd1b1c4124d71d8b2,1,3103022122210519401,"2022-12-22 10:01:04","2022-12-22 10:01:03"
1735038,5be248b26afd1125522b036b,1,3103022122210532201,"2022-12-22 10:01:09","2022-12-22 10:01:09"
1735039,5cf0f5da2d9f9906a4269893,1,3103022122210189501,"2022-12-22 10:01:11","2022-12-22 10:01:11"
1735040,6001472b3018e259ad1495ec,1,3103022122210213101,"2022-12-22 10:01:13","2022-12-22 10:01:12"
1735041,626745b1a2b6602250822b0a,1,3503022122209310201,"2022-12-22 10:01:13","2022-12-22 10:01:13"
1735042,5bdb2b9a6afd117818712717,1,3503022122209085501,"2022-12-22 10:01:14","2022-12-22 09:59:48"
1735043,620c6e54639cac6e9b7f2bdf,1,3103022122210491101,"2022-12-22 10:01:15","2022-12-22 10:01:14"
1735044,5bd82da86afd117b6b06dbef,1,3103022122210374301,"2022-12-22 10:01:19","2022-12-22 10:01:18"
1735045,634a99336a0e5a093b964a59,1,3103022122210506001,"2022-12-22 10:01:22","2022-12-22 10:01:22"
1735046,62a5dbcceea5491c40e52a40,1,3103022122210198401,"2022-12-22 10:01:24","2022-12-22 10:01:24"
1735047,62a8a2985fa5820427c8d319,1,3503022122210831101,"2022-12-22 10:01:28","2022-12-22 10:01:27"
1735048,62b1c385abcd277d7c17d0fd,1,3103022122210357601,"2022-12-22 10:01:29","2022-12-22 10:01:28"
1735049,5bd8c6db6afd117de05eed63,1,3103022122210518501,"2022-12-22 10:01:30","2022-12-22 10:01:30"
1735050,5f29faa66d2b55543aaa8e6d,1,3103022122210595001,"2022-12-22 10:01:33","2022-12-22 10:01:32"
1735051,629d8ad0c255d0690c57b311,1,3103022122210281601,"2022-12-22 10:01:38","2022-12-22 10:01:37"
1735052,620edd0844b1070109d942b2,1,3103022122210827601,"2022-12-22 10:01:41","2022-12-22 10:01:40"
1735053,615a9479084b5b5dad3ab5a4,1,3103022122210601302,"2022-12-22 10:01:41","2022-12-22 10:01:41"
1735054,63a3b82fbdfa787133eed6df,1,3103022122210125301,"2022-12-22 10:01:42","2022-12-22 10:01:41"
1735055,63a3b399e1e61f0d8380c95a,1,3103022122210997301,"2022-12-22 10:01:43","2022-12-22 10:01:43"
1735056,6285a687437efc0ee9124d91,1,3103022122210191101,"2022-12-22 10:01:46","2022-12-22 10:01:45"
1735057,626764638e08aa1ef5685ab3,1,3103022122210014501,"2022-12-22 10:01:46","2022-12-22 10:01:46"
1735058,5fe992aec9f3933d59e44d18,1,3503022122210937001,"2022-12-22 10:01:48","2022-12-22 10:01:06"
1735059,609352910bb98b7004d94247,1,3103022122210713701,"2022-12-22 10:01:49","2022-12-22 10:01:49"
1735060,5f7bce77472cff6fedd8f4f0,1,3103022122210240302,"2022-12-22 10:01:50","2022-12-22 10:01:50"
1735061,5b1fae43532cc40b7978dd40,1,3103022122210832601,"2022-12-22 10:01:53","2022-12-22 10:01:52"
1735062,63304806f3f0a70f3adbf28c,1,3103022122210421401,"2022-12-22 10:01:53","2022-12-22 10:01:11"
1735063,634616fc0e25460b21ba689a,1,3103022122210349301,"2022-12-22 10:01:57","2022-12-22 10:01:56"
1735064,63a3b7ac0c2aab6e94fe4bc5,1,3103022122210997001,"2022-12-22 10:01:58","2022-12-22 10:01:57"
1735065,5f40bd64aeee69539df8af1f,1,3103022122209274301,"2022-12-22 10:01:58","2022-12-22 10:01:57"
1735066,626791726d9de926b405f4fb,1,3103022122210383801,"2022-12-22 10:01:58","2022-12-22 10:01:58"
1735067,6265ec08b8e5890beb86db8f,1,3103022122210703901,"2022-12-22 10:01:59","2022-12-22 10:01:58"
1735068,5bdbb12e6afd112925178515,1,3103022122210760701,"2022-12-22 10:01:59","2022-12-22 10:01:16"
1735069,5b88d62631aa990ba927302b,1,3103022122210594901,"2022-12-22 10:02:00","2022-12-22 10:01:59"
1735070,60bb6810a6271a5ddf2af6d5,1,3103022122210205401,"2022-12-22 10:02:01","2022-12-22 10:02:01"
1735071,61fe13df986b7807b4eb07e5,1,3103022122210253501,"2022-12-22 10:02:01","2022-12-22 10:02:01"
1735072,626578b7c69856358dccd519,1,3103022122210898702,"2022-12-22 10:02:03","2022-12-22 10:02:03"
1735073,5c1d88b4d1b1c41b8e741b55,1,3103022122210942801,"2022-12-22 10:02:03","2022-12-22 10:02:03"
1735074,62656ee09292ba4f38f4eca4,1,3503022122210557201,"2022-12-22 10:02:03","2022-12-22 10:02:03"
1735075,5df2e53281a8992fd87ada96,1,3103022122209461801,"2022-12-22 10:02:04","2022-12-22 09:59:51"
1735076,633ff1030e25460b21b996df,1,3103022122210777501,"2022-12-22 10:02:08","2022-12-22 10:02:07"
1735077,5d5ac23b8e49dd3d7e02e1b8,1,3103022122210681801,"2022-12-22 10:02:09","2022-12-22 10:02:08"
1735078,6265fb889292ba4f38f51ec6,1,3103022122210858701,"2022-12-22 10:02:10","2022-12-22 10:02:10"
1735079,62146b7244b1070109d979dd,1,3103022122210494101,"2022-12-22 10:02:11","2022-12-22 10:02:10"
1735080,5f159685d9b2fa4be711442c,1,3103022122210520001,"2022-12-22 10:02:12","2022-12-22 10:02:12"
1735081,6267910c48cdd749def34b59,1,3103022122210406901,"2022-12-22 10:02:17","2022-12-22 10:02:16"
1735082,62996be273a09f51fb5d2579,1,3103022122210341501,"2022-12-22 10:02:18","2022-12-22 10:02:18"
1735083,5bd9a0dc6afd112a861bd9dc,1,3103022122210836301,"2022-12-22 10:02:18","2022-12-22 10:02:18"
1735084,6269ff13aeba7b21d9e92ce9,1,3103022122210570801,"2022-12-22 10:02:20","2022-12-22 10:01:38"
1735085,5b12a9a2bf132c6c412ffd69,1,3103022122210250901,"2022-12-22 10:02:21","2022-12-22 10:00:55"
1735086,6266112daeba7b21d9e905ca,1,3503022122209112901,"2022-12-22 10:02:22","2022-12-22 10:01:40"
1735087,5cad6783d1b1c415223760bd,1,3503022122210337803,"2022-12-22 10:02:23","2022-12-22 10:02:22"
1735088,5f8ed0d62c86024865243b56,1,3103022122210704204,"2022-12-22 10:02:23","2022-12-22 10:01:41"
1735089,626be697897d9a7e9b487259,1,3103022122210477701,"2022-12-22 10:02:24","2022-12-22 10:01:42"
1735090,5b1fb754532cc444aa5f7e62,1,3103022122210979102,"2022-12-22 10:02:28","2022-12-22 10:02:27"
1735091,5bdacf5b6afd11521c5857dc,1,3103022122210882602,"2022-12-22 10:02:30","2022-12-22 10:02:29"
1735092,6285a81986bfe17a7651595d,1,3103022122210137801,"2022-12-22 10:02:33","2022-12-22 10:02:32"
1735093,626604546eee015eaf184306,1,3503022122210630401,"2022-12-22 10:02:35","2022-12-22 10:02:34"
1735094,608fb8a0920339278f3f9bd9,1,3103022122210201302,"2022-12-22 10:02:35","2022-12-22 10:02:35"
1735095,63a306d53fc9bb1ddcdd0134,1,3103022122210363503,"2022-12-22 10:02:36","2022-12-22 10:02:36"
1735096,626606cde88fcd7584286a1f,1,3103022122210352502,"2022-12-22 10:02:37","2022-12-22 10:02:36"
1735097,626a1043e277a12817b19712,1,3103022122210326001,"2022-12-22 10:02:37","2022-12-22 10:02:36"
1735098,603caedef303d66f12b2413d,1,3103022122210360001,"2022-12-22 10:02:37","2022-12-22 10:02:37"
1735099,5f72952ff9f0ca727f1e8f10,1,3103022122210999801,"2022-12-22 10:02:39","2022-12-22 10:02:38"
1735100,626563b19292ba4f38f4e785,1,3103022122210907601,"2022-12-22 10:02:43","2022-12-22 10:02:42"
1735101,6027a6d9f303d66f12b0a5e5,1,3103022122210375801,"2022-12-22 10:02:43","2022-12-22 10:02:42"
1735102,626757572cf7e432038ee9bf,1,3103022122210626502,"2022-12-22 10:02:43","2022-12-22 10:02:02"
1735103,5b12854861401505070b590c,1,3103022122210483302,"2022-12-22 10:02:45","2022-12-22 10:02:44"
1735104,5d2afc3c3194fb3d5c13db3e,1,3103022122210179301,"2022-12-22 10:02:45","2022-12-22 10:02:45"
1735105,607430071029d760b5598dfc,1,3103022122210723001,"2022-12-22 10:02:46","2022-12-22 10:02:04"
1735106,5fadc22a1e077735c98b87c4,1,3103022122210766501,"2022-12-22 10:02:50","2022-12-22 10:02:08"
1735107,630080db4165d00e1fe3c4b0,1,3103022122210723401,"2022-12-22 10:02:50","2022-12-22 10:02:08"
1735108,5bdefb646afd110cc8213671,1,3103022122210775501,"2022-12-22 10:02:51","2022-12-22 10:02:08"
1735109,62660b2e8e08aa1ef568444c,1,3103022122210029401,"2022-12-22 10:02:52","2022-12-22 10:02:10"
1735110,5e0038ea31aa9977b97630e3,1,3103022122210745602,"2022-12-22 10:02:54","2022-12-22 10:02:53"
1735111,62676274a8bc96436ffe084b,1,3103022122210958301,"2022-12-22 10:02:56","2022-12-22 10:02:15"
1735112,6265fc819292ba4f38f521f8,1,3503022122210383101,"2022-12-22 10:02:57","2022-12-22 10:02:56"
1735113,62352a262389d51879921d51,1,3103022122210369101,"2022-12-22 10:02:59","2022-12-22 10:02:17"
1735114,5b57214431aa9922cd4772d2,1,3503022122210519101,"2022-12-22 10:03:00","2022-12-22 10:02:59"
1735115,635152abf3f0a70f3ae347f2,1,3103022122210819701,"2022-12-22 10:03:01","2022-12-22 10:03:00"
1735116,5c6bb28dd1b1c41a8c4bfb5b,1,3103022122210997901,"2022-12-22 10:03:01","2022-12-22 10:03:00"
1735117,5bd95ea36afd1169d41a4ff3,1,3103022122210379302,"2022-12-22 10:03:03","2022-12-22 10:03:02"
1735118,5fab5e37c8f6361c2c72e930,1,3103022122210914901,"2022-12-22 10:03:03","2022-12-22 10:03:02"
1735119,5db6a32f3194fb3b8f7662cc,1,3103022122210471003,"2022-12-22 10:03:03","2022-12-22 10:03:02"
1735120,5fb08c5cd758362cd9edb812,1,3103022122210182101,"2022-12-22 10:03:03","2022-12-22 10:03:03"
1735121,5d99e9940931b10e82583a3c,1,3103022122210325201,"2022-12-22 10:03:05","2022-12-22 10:03:04"
1735122,5be122c56afd11150225991e,1,3103022122210270301,"2022-12-22 10:03:05","2022-12-22 10:03:05"
1735123,5f38bb938e35d36c1af8d8a1,1,3103022122210316701,"2022-12-22 10:03:08","2022-12-22 10:03:07"
1735124,5fadeb24fc1925355151bf3b,1,3103022122210940001,"2022-12-22 10:03:10","2022-12-22 10:03:09"
1735125,5ec7acd40931b11a3759dbef,1,3103022122210573101,"2022-12-22 10:03:11","2022-12-22 10:03:10"
1735126,5fe30fc5df0a3221f86d8227,1,3103022122210271101,"2022-12-22 10:03:12","2022-12-22 10:03:12"
1735127,5b5ede3531aa9968c50e20f2,1,3103022122210345701,"2022-12-22 10:03:14","2022-12-22 10:03:14"
1735128,5f0a6e806ab1fe5e58820c11,1,3103022122210284601,"2022-12-22 10:03:18","2022-12-22 10:03:17"
1735129,5fac18bd1e077735c98b76e0,1,3103022122210797102,"2022-12-22 10:03:19","2022-12-22 10:03:19"
1735130,5ce6d181b3ca7533c73133d3,1,3103022122210843501,"2022-12-22 10:03:20","2022-12-22 10:03:19"
1735131,5bd9031c6afd1175555737f3,1,3103022122210329502,"2022-12-22 10:03:24","2022-12-22 10:03:24"
1735132,634fdfcd6fb876341fc8a757,1,3103022122210995801,"2022-12-22 10:03:24","2022-12-22 10:03:24"
1735133,6350afd5fddace558d99d754,1,3103022122210679101,"2022-12-22 10:03:25","2022-12-22 10:02:43"
1735134,5b0dfe17bf132c6cbd44bff7,1,3103022122210059101,"2022-12-22 10:03:27","2022-12-22 10:03:27"
1735135,6315986b818c7c4f4ab15f82,1,3103022122210792501,"2022-12-22 10:03:27","2022-12-22 10:03:27"
1735136,6267d81fd5294c01a1d8faf3,1,3103022122210461801,"2022-12-22 10:03:31","2022-12-22 10:03:30"
1735137,5caf021ed1b1c458eb7201af,1,3103022122210181501,"2022-12-22 10:03:31","2022-12-22 10:02:05"
1735138,632d63526fb876341fc05d34,1,3103022122210479901,"2022-12-22 10:03:32","2022-12-22 10:03:32"
1735139,5f407c84de304b2518e0cb60,1,3103022122210982301,"2022-12-22 10:03:32","2022-12-22 10:02:50"
1735140,6268ca596d9de926b405fc3f,1,3103022122210624801,"2022-12-22 10:03:33","2022-12-22 10:02:52"
1735141,5db66a0e81a8995173056233,1,3103022122210583601,"2022-12-22 10:03:34","2022-12-22 10:03:34"
1735142,61641d02d0969d136b84930e,1,3103022122210294902,"2022-12-22 10:03:36","2022-12-22 10:02:54"
1735143,629969a331937a0c4b2500b4,1,3103022122210415301,"2022-12-22 10:03:37","2022-12-22 10:03:37"
1735144,6066eb1e64cd705756fa1c87,1,3103022122210197001,"2022-12-22 10:03:40","2022-12-22 10:03:40"
1735145,6266054db9558b13278bfc7e,1,3103022122210624201,"2022-12-22 10:03:41","2022-12-22 10:03:41"
1735146,6331125cae8508473e652176,1,3103022122210401102,"2022-12-22 10:03:44","2022-12-22 10:02:18"
1735147,6278b8c5c1ea1a041e4d30e2,1,3103022122210699101,"2022-12-22 10:03:45","2022-12-22 10:03:03"
1735148,634b7433f3f0a70f3ae247d2,1,3103022122210677702,"2022-12-22 10:03:46","2022-12-22 10:03:46"
1735149,5bd6ec946afd113f2a191176,1,3103022122210660201,"2022-12-22 10:03:46","2022-12-22 10:03:04"
1735150,6153b7a3cc62a2138bc5bf1a,1,3103022122210783901,"2022-12-22 10:03:48","2022-12-22 10:03:06"
1735151,614405daa613ea1395d708ce,1,3103022122210689105,"2022-12-22 10:03:50","2022-12-22 10:03:08"
1735152,626605939793690abfd59fe0,1,3103022122210928401,"2022-12-22 10:03:51","2022-12-22 10:03:50"
1735153,63156cee354c31537397f2ba,1,3103022122210987201,"2022-12-22 10:03:53","2022-12-22 10:03:53"
1735154,63a3b885dfd3622e8b4cc636,1,3103022122210249501,"2022-12-22 10:03:54","2022-12-22 10:03:54"
1735155,5bf621496afd113a14692c43,1,3503022122210253001,"2022-12-22 10:03:54","2022-12-22 10:03:54"
1735156,61fa459e986b7807b4ea65ca,1,3103022122210843102,"2022-12-22 10:03:58","2022-12-22 10:03:57"
1735157,601c0e7034a8510ae329723f,1,3103022122210079802,"2022-12-22 10:03:58","2022-12-22 10:03:58"
1735158,632fc0ff0e25460b21b4b6f2,1,3103022122210654901,"2022-12-22 10:04:00","2022-12-22 10:03:59"
1735159,6265ff989292ba4f38f52f07,1,3103022122210195601,"2022-12-22 10:04:00","2022-12-22 10:03:18"
1735160,62997063c4a05e5363de279f,1,3103022122210281602,"2022-12-22 10:04:00","2022-12-22 10:04:00"
1735161,5f7e9e80f9f0ca727f2000c4,1,3103022122210472901,"2022-12-22 10:04:03","2022-12-22 10:04:03"
1735162,6266504d6d9de926b405e9d5,1,3103022122210319601,"2022-12-22 10:04:04","2022-12-22 10:04:03"
1735163,626a4b1675caec4bb6fe8ddd,1,3103022122210476702,"2022-12-22 10:04:05","2022-12-22 10:03:22"
